6.337943673133850098e-02,1.624791324138641357e-01
1.276292800903320312e-01,4.189664721488952637e-01
2.068875432014465332e-01,5.105833411216735840e-01
2.894375920295715332e-01,5.174810290336608887e-01
3.905606865882873535e-01,4.386749565601348877e-01
4.531975984573364258e-01,3.668502271175384521e-01
4.987663626670837402e-01,2.917622923851013184e-01
5.353651642799377441e-01,2.766285836696624756e-01
5.721978545188903809e-01,2.842108011245727539e-01
5.987390875816345215e-01,2.664759457111358643e-01
6.185788512229919434e-01,2.784970700740814209e-01
6.570625901222229004e-01,2.712224721908569336e-01
6.840307116508483887e-01,2.495445311069488525e-01
7.146881222724914551e-01,2.631714642047882080e-01
7.338676452636718750e-01,2.608454525470733643e-01
7.583222985267639160e-01,2.664151489734649658e-01
7.828490138053894043e-01,2.653182744979858398e-01
7.987931370735168457e-01,2.654810249805450439e-01
8.234992623329162598e-01,2.670375108718872070e-01
8.425100445747375488e-01,2.815814912319183350e-01
8.558744788169860840e-01,2.860352694988250732e-01
8.675301671028137207e-01,2.839481532573699951e-01
8.818822503089904785e-01,2.882644534111022949e-01
8.965955376625061035e-01,2.923189699649810791e-01
9.108904004096984863e-01,3.160385191440582275e-01
9.311485886573791504e-01,3.208871781826019287e-01
9.474218487739562988e-01,3.290145993232727051e-01
9.607868790626525879e-01,3.477915823459625244e-01
9.705777764320373535e-01,3.561605513095855713e-01
9.809001088142395020e-01,3.759469389915466309e-01
9.893910288810729980e-01,3.899283111095428467e-01
9.992299675941467285e-01,4.149541258811950684e-01
1.007167577743530273e+00,4.347915351390838623e-01
1.016279458999633789e+00,4.646928310394287109e-01
1.023786067962646484e+00,4.898830950260162354e-01
1.032116413116455078e+00,5.209634900093078613e-01
1.038830280303955078e+00,5.470717549324035645e-01
1.041639089584350586e+00,5.726414322853088379e-01
1.041595458984375000e+00,6.000179648399353027e-01
1.042197942733764648e+00,6.323689222335815430e-01
1.040645837783813477e+00,6.617363095283508301e-01
1.038180112838745117e+00,6.965118646621704102e-01
1.034369945526123047e+00,7.322243452072143555e-01
1.029395580291748047e+00,7.711515426635742188e-01
1.023166656494140625e+00,8.121240139007568359e-01
1.015736341476440430e+00,8.557419776916503906e-01
1.006879568099975586e+00,9.037647247314453125e-01
9.964056611061096191e-01,9.530686140060424805e-01
9.987464547157287598e-01,1.031771421432495117e+00
9.794257283210754395e-01,1.053727507591247559e+00
9.656837582588195801e-01,1.122221708297729492e+00
9.469049572944641113e-01,1.170194625854492188e+00
9.297953248023986816e-01,1.236803889274597168e+00
9.123035073280334473e-01,1.301032543182373047e+00
8.899305462837219238e-01,1.352913618087768555e+00
8.673407435417175293e-01,1.415759682655334473e+00
8.433462977409362793e-01,1.477618217468261719e+00
8.179497122764587402e-01,1.541954755783081055e+00
7.900092005729675293e-01,1.605519533157348633e+00
7.593012452125549316e-01,1.669356346130371094e+00
7.255401611328125000e-01,1.731931805610656738e+00
6.890913248062133789e-01,1.792934060096740723e+00
6.506230831146240234e-01,1.850945711135864258e+00
6.109022498130798340e-01,1.906296133995056152e+00
5.705745220184326172e-01,1.959801912307739258e+00
5.270246863365173340e-01,2.013246774673461914e+00
4.795973300933837891e-01,2.061353445053100586e+00
4.164105653762817383e-01,2.112899065017700195e+00
3.547494411468505859e-01,2.148779153823852539e+00
2.688595652580261230e-01,2.197841405868530273e+00
2.145093679428100586e-01,2.211879730224609375e+00
1.252220273017883301e-01,2.254885435104370117e+00
8.789384365081787109e-02,2.253074169158935547e+00
-1.834988594055175781e-03,2.286620855331420898e+00
-4.211530089378356934e-02,2.262130260467529297e+00
-1.278665661811828613e-01,2.264016866683959961e+00
-1.702954620122909546e-01,2.253154039382934570e+00
-2.235947102308273315e-01,2.220504522323608398e+00
-2.793706059455871582e-01,2.190729618072509766e+00
-3.384267985820770264e-01,2.155673027038574219e+00
-3.998540639877319336e-01,2.112061262130737305e+00
-4.614927768707275391e-01,2.062730073928833008e+00
-5.219393372535705566e-01,2.008721351623535156e+00
-5.796735286712646484e-01,1.949838399887084961e+00
-6.339035034179687500e-01,1.886658191680908203e+00
-6.846874356269836426e-01,1.820071458816528320e+00
-7.324508428573608398e-01,1.750845909118652344e+00
-7.776474952697753906e-01,1.679815053939819336e+00
-8.206848502159118652e-01,1.607849717140197754e+00
-8.618735671043395996e-01,1.535694479942321777e+00
-9.013925790786743164e-01,1.463952064514160156e+00
-9.393002390861511230e-01,1.393135786056518555e+00
-9.755647778511047363e-01,1.323690772056579590e+00
-1.010095357894897461e+00,1.255997180938720703e+00
-1.042777299880981445e+00,1.190371394157409668e+00
-1.073508024215698242e+00,1.127057909965515137e+00
-1.102224349975585938e+00,1.066222190856933594e+00
-1.128916501998901367e+00,1.007948040962219238e+00
-1.153632164001464844e+00,9.522449970245361328e-01
-1.176468372344970703e+00,8.990634083747863770e-01
-1.197555780410766602e+00,8.483177423477172852e-01
-1.217038393020629883e+00,7.999100685119628906e-01
-1.235051155090332031e+00,7.537546157836914062e-01
-1.251703023910522461e+00,7.097880840301513672e-01
-1.267075300216674805e+00,6.679657697677612305e-01
-1.281270265579223633e+00,6.282332539558410645e-01
-1.294492483139038086e+00,5.905189514160156250e-01
-1.307044267654418945e+00,5.548328757286071777e-01
-1.319177389144897461e+00,5.213896632194519043e-01
-1.330962419509887695e+00,4.905281066894531250e-01
-1.342345952987670898e+00,4.624485969543457031e-01
-1.353264331817626953e+00,4.370502233505249023e-01
-1.363683700561523438e+00,4.140116274356842041e-01
-1.373589038848876953e+00,3.929698467254638672e-01
-1.382942199707031250e+00,3.735291063785552979e-01
-1.391713857650756836e+00,3.554892838001251221e-01
-1.399867057800292969e+00,3.385487794876098633e-01
