6.787107139825820923e-02,1.666863262653350830e-01
1.229323819279670715e-01,4.132612347602844238e-01
2.146114706993103027e-01,5.192621946334838867e-01
2.993831336498260498e-01,5.240582227706909180e-01
3.824007511138916016e-01,4.533199071884155273e-01
4.522272348403930664e-01,3.564478158950805664e-01
4.984652101993560791e-01,2.977335453033447266e-01
5.407190918922424316e-01,2.743822336196899414e-01
5.700027942657470703e-01,2.527493238449096680e-01
5.900767445564270020e-01,2.480159997940063477e-01
6.167259812355041504e-01,2.505766153335571289e-01
6.535873413085937500e-01,2.559648752212524414e-01
6.718875765800476074e-01,2.500051259994506836e-01
7.010751366615295410e-01,2.481415271759033203e-01
7.179178595542907715e-01,2.565861940383911133e-01
7.478546500205993652e-01,2.596189975738525391e-01
7.547185420989990234e-01,2.694448232650756836e-01
7.949865460395812988e-01,2.626094818115234375e-01
8.048857450485229492e-01,2.702090740203857422e-01
8.471954464912414551e-01,2.759414911270141602e-01
8.613562583923339844e-01,2.871136665344238281e-01
8.779937028884887695e-01,2.989507913589477539e-01
8.870734572410583496e-01,3.087451457977294922e-01
8.968762159347534180e-01,3.209692239761352539e-01
9.072364568710327148e-01,3.300780057907104492e-01
9.215502142906188965e-01,3.409347534179687500e-01
9.371583461761474609e-01,3.493146896362304688e-01
9.495002627372741699e-01,3.625761270523071289e-01
9.656922221183776855e-01,3.753664493560791016e-01
9.780187606811523438e-01,3.934408426284790039e-01
9.962357878684997559e-01,4.133551120758056641e-01
1.000308394432067871e+00,4.346885681152343750e-01
1.002004265785217285e+00,4.571945667266845703e-01
1.010521054267883301e+00,4.762097597122192383e-01
1.013951182365417480e+00,5.006918907165527344e-01
1.022050499916076660e+00,5.225483179092407227e-01
1.026957035064697266e+00,5.471711158752441406e-01
1.030647993087768555e+00,5.740386247634887695e-01
1.033189058303833008e+00,6.031929254531860352e-01
1.035022258758544922e+00,6.348298788070678711e-01
1.036003589630126953e+00,6.693933010101318359e-01
1.037238121032714844e+00,7.041467428207397461e-01
1.034658551216125488e+00,7.438004016876220703e-01
1.027706623077392578e+00,7.832465171813964844e-01
1.006669282913208008e+00,8.645303249359130859e-01
1.006770849227905273e+00,8.933237791061401367e-01
1.005600929260253906e+00,9.203115701675415039e-01
1.001034140586853027e+00,9.551908373832702637e-01
9.912254214286804199e-01,1.001817226409912109e+00
9.775278568267822266e-01,1.061086177825927734e+00
9.629611372947692871e-01,1.119137763977050781e+00
9.494853019714355469e-01,1.178096413612365723e+00
9.364810585975646973e-01,1.236077189445495605e+00
9.229333400726318359e-01,1.294492959976196289e+00
9.074469208717346191e-01,1.353044033050537109e+00
8.883826136589050293e-01,1.411859989166259766e+00
