3.300065517425537109e+00,1.226985692977905273e+00,6.584988832473754883e-01,8.527871370315551758e-01
3.346714258193969727e+00,1.229393243789672852e+00,6.522981524467468262e-01,8.512464761734008789e-01
3.388143062591552734e+00,1.229340553283691406e+00,6.452429294586181641e-01,8.498267531394958496e-01
3.424881219863891602e+00,1.227129101753234863e+00,6.375147104263305664e-01,8.484435081481933594e-01
3.457394838333129883e+00,1.223022222518920898e+00,6.292708516120910645e-01,8.470125198364257812e-01
3.486102819442749023e+00,1.217254757881164551e+00,6.206448674201965332e-01,8.454607725143432617e-01
3.511379003524780273e+00,1.210035443305969238e+00,6.117469668388366699e-01,8.437274098396301270e-01
3.533569574356079102e+00,1.201556205749511719e+00,6.026675701141357422e-01,8.417670726776123047e-01
3.552991628646850586e+00,1.191991329193115234e+00,5.934793949127197266e-01,8.395513296127319336e-01
3.569945096969604492e+00,1.181504726409912109e+00,5.842397809028625488e-01,8.370659351348876953e-01
3.584710359573364258e+00,1.170249104499816895e+00,5.749948024749755859e-01,8.343110680580139160e-01
3.597553730010986328e+00,1.158366084098815918e+00,5.657802820205688477e-01,8.312981128692626953e-01
3.608727693557739258e+00,1.145990610122680664e+00,5.566245913505554199e-01,8.280478119850158691e-01
3.618468046188354492e+00,1.133248448371887207e+00,5.475505590438842773e-01,8.245878219604492188e-01
3.626997470855712891e+00,1.120255947113037109e+00,5.385776162147521973e-01,8.209512829780578613e-01
3.634521961212158203e+00,1.107120871543884277e+00,5.297220349311828613e-01,8.171734809875488281e-01
3.641230821609497070e+00,1.093942046165466309e+00,5.209991335868835449e-01,8.132902383804321289e-01
3.647297859191894531e+00,1.080807685852050781e+00,5.124216079711914062e-01,8.093373775482177734e-01
3.652878046035766602e+00,1.067797303199768066e+00,5.040026307106018066e-01,8.053489923477172852e-01
3.658109188079833984e+00,1.054979324340820312e+00,4.957547485828399658e-01,8.013564944267272949e-01
3.663111686706542969e+00,1.042413353919982910e+00,4.876889884471893311e-01,7.973880171775817871e-01
3.667990446090698242e+00,1.030147671699523926e+00,4.798162877559661865e-01,7.934676408767700195e-01
3.672834634780883789e+00,1.018224000930786133e+00,4.721466004848480225e-01,7.896162867546081543e-01
3.677716255187988281e+00,1.006672739982604980e+00,4.646889269351959229e-01,7.858502864837646484e-01
3.682695388793945312e+00,9.955182075500488281e-01,4.574511945247650146e-01,7.821838855743408203e-01
3.687821149826049805e+00,9.847759604454040527e-01,4.504399597644805908e-01,7.786265015602111816e-01
3.693127632141113281e+00,9.744557738304138184e-01,4.436605274677276611e-01,7.751852273941040039e-01
3.698642969131469727e+00,9.645625352859497070e-01,4.371164739131927490e-01,7.718649506568908691e-01
3.704386234283447266e+00,9.550949335098266602e-01,4.308102428913116455e-01,7.686676383018493652e-01
3.710367679595947266e+00,9.460495710372924805e-01,4.247428476810455322e-01,7.655937075614929199e-01
3.716594219207763672e+00,9.374177455902099609e-01,4.189137518405914307e-01,7.626425027847290039e-01
3.723067522048950195e+00,9.291902184486389160e-01,4.133214056491851807e-01,7.598111033439636230e-01
3.729785680770874023e+00,9.213545918464660645e-01,4.079634249210357666e-01,7.570966482162475586e-01
3.736743450164794922e+00,9.138977527618408203e-01,4.028353989124298096e-01,7.544952630996704102e-01
3.743934154510498047e+00,9.068058729171752930e-01,3.979330956935882568e-01,7.520024180412292480e-01
3.751350879669189453e+00,9.000629782676696777e-01,3.932508528232574463e-01,7.496136426925659180e-01
3.758982896804809570e+00,8.936556577682495117e-01,3.887821733951568604e-01,7.473232746124267578e-01
3.766821622848510742e+00,8.875682950019836426e-01,3.845215141773223877e-01,7.451277971267700195e-01
3.774859905242919922e+00,8.817865252494812012e-01,3.804605305194854736e-01,7.430208921432495117e-01
3.783087968826293945e+00,8.762960433959960938e-01,3.765922486782073975e-01,7.409987449645996094e-01
3.791496992111206055e+00,8.710836768150329590e-01,3.729092180728912354e-01,7.390559911727905273e-01
3.800080537796020508e+00,8.661349415779113770e-01,3.694031536579132080e-01,7.371885776519775391e-01
3.808831214904785156e+00,8.614383339881896973e-01,3.660666048526763916e-01,7.353913784027099609e-01
3.817743539810180664e+00,8.569824099540710449e-01,3.628913462162017822e-01,7.336612939834594727e-01
3.826813697814941406e+00,8.527555465698242188e-01,3.598692715167999268e-01,7.319935560226440430e-01
3.836036920547485352e+00,8.487474918365478516e-01,3.569931089878082275e-01,7.303847074508666992e-01
3.845411062240600586e+00,8.449489474296569824e-01,3.542543947696685791e-01,7.288311123847961426e-01
3.854934692382812500e+00,8.413509726524353027e-01,3.516464531421661377e-01,7.273295521736145020e-01
3.864608526229858398e+00,8.379457592964172363e-01,3.491612970829010010e-01,7.258765697479248047e-01
3.874433040618896484e+00,8.347261548042297363e-01,3.467921316623687744e-01,7.244694232940673828e-01
3.884412288665771484e+00,8.316860198974609375e-01,3.445319235324859619e-01,7.231051325798034668e-01
3.894547700881958008e+00,8.288195729255676270e-01,3.423742353916168213e-01,7.217815518379211426e-01
3.904846906661987305e+00,8.261228203773498535e-01,3.403129875659942627e-01,7.204958200454711914e-01
3.915316343307495117e+00,8.235921263694763184e-01,3.383418619632720947e-01,7.192454934120178223e-01
3.925964117050170898e+00,8.212255239486694336e-01,3.364552557468414307e-01,7.180292010307312012e-01
3.936801195144653320e+00,8.190206885337829590e-01,3.346477448940277100e-01,7.168442010879516602e-01
3.947841167449951172e+00,8.169788718223571777e-01,3.329148590564727783e-01,7.156890630722045898e-01
3.959098577499389648e+00,8.151008486747741699e-01,3.312518894672393799e-01,7.145621180534362793e-01
3.970590591430664062e+00,8.133908510208129883e-01,3.296550214290618896e-01,7.134613394737243652e-01
3.982336759567260742e+00,8.118525743484497070e-01,3.281203210353851318e-01,7.123853564262390137e-01
3.994361639022827148e+00,8.104936480522155762e-01,3.266446888446807861e-01,7.113328576087951660e-01
4.006690979003906250e+00,8.093233704566955566e-01,3.252257406711578369e-01,7.103024125099182129e-01
4.019359111785888672e+00,8.083541989326477051e-01,3.238618671894073486e-01,7.092926502227783203e-01
4.032400131225585938e+00,8.076029419898986816e-01,3.225516378879547119e-01,7.083024382591247559e-01
4.045857906341552734e+00,8.070873618125915527e-01,3.212951719760894775e-01,7.073301076889038086e-01
4.059779167175292969e+00,8.068327903747558594e-01,3.200927674770355225e-01,7.063745260238647461e-01
4.074223518371582031e+00,8.068687915802001953e-01,3.189466297626495361e-01,7.054340839385986328e-01
4.089255332946777344e+00,8.072314262390136719e-01,3.178596794605255127e-01,7.045075297355651855e-01
4.104951858520507812e+00,8.079650402069091797e-01,3.168375194072723389e-01,7.035933136940002441e-01
4.121404647827148438e+00,8.091229796409606934e-01,3.158859312534332275e-01,7.026891708374023438e-01
4.138717651367187500e+00,8.107691407203674316e-01,3.150148093700408936e-01,7.017928361892700195e-01
4.157016754150390625e+00,8.129818439483642578e-01,3.142352402210235596e-01,7.009022235870361328e-01
4.176446437835693359e+00,8.158546090126037598e-01,3.135623037815093994e-01,7.000137567520141602e-01
4.197177410125732422e+00,8.194999098777770996e-01,3.130150139331817627e-01,6.991241574287414551e-01
4.219413757324218750e+00,8.240525722503662109e-01,3.126163780689239502e-01,6.982290148735046387e-01
4.243390560150146484e+00,8.296732306480407715e-01,3.123950064182281494e-01,6.973226666450500488e-01
4.269384860992431641e+00,8.365528583526611328e-01,3.123858273029327393e-01,6.963991522789001465e-01
4.297720432281494141e+00,8.449167609214782715e-01,3.126302063465118408e-01,6.954514384269714355e-01
4.328772544860839844e+00,8.550294637680053711e-01,3.131771385669708252e-01,6.944703459739685059e-01
4.362972736358642578e+00,8.671951889991760254e-01,3.140839636325836182e-01,6.934456229209899902e-01
4.400804042816162109e+00,8.817584514617919922e-01,3.154157698154449463e-01,6.923664808273315430e-01
4.442805767059326172e+00,8.991022109985351562e-01,3.172439634799957275e-01,6.912206411361694336e-01
4.489552974700927734e+00,9.196360111236572266e-01,3.196442425251007080e-01,6.899955272674560547e-01
4.541635990142822266e+00,9.437730908393859863e-01,3.226919472217559814e-01,6.886798143386840820e-01
4.599621295928955078e+00,9.719002246856689453e-01,3.264527618885040283e-01,6.872643232345581055e-01
4.663978099822998047e+00,1.004326224327087402e+00,3.309735357761383057e-01,6.857441067695617676e-01
4.735002040863037109e+00,1.041214346885681152e+00,3.362665474414825439e-01,6.841225624084472656e-01
4.812708377838134766e+00,1.082502722740173340e+00,3.422918617725372314e-01,6.824142932891845703e-01
4.896715641021728516e+00,1.127818703651428223e+00,3.489424288272857666e-01,6.806457042694091797e-01
4.986144065856933594e+00,1.176417350769042969e+00,3.560301363468170166e-01,6.788572072982788086e-01
5.079577445983886719e+00,1.227155923843383789e+00,3.632858097553253174e-01,6.771004199981689453e-01
5.175099372863769531e+00,1.278547286987304688e+00,3.703735172748565674e-01,6.754310727119445801e-01
5.270438194274902344e+00,1.328896522521972656e+00,3.769239485263824463e-01,6.738977432250976562e-01
5.363234043121337891e+00,1.376513957977294922e+00,3.825819790363311768e-01,6.725307703018188477e-01
5.451342105865478516e+00,1.419956803321838379e+00,3.870573341846466064e-01,6.713289618492126465e-01
5.533121585845947266e+00,1.458231925964355469e+00,3.901627361774444580e-01,6.702563762664794922e-01
5.607615947723388672e+00,1.490905761718750000e+00,3.918335735797882080e-01,6.692447662353515625e-01
5.674582004547119141e+00,1.518094301223754883e+00,3.921191990375518799e-01,6.682034730911254883e-01
5.734386444091796875e+00,1.540344953536987305e+00,3.911544978618621826e-01,6.670354008674621582e-01
5.787807464599609375e+00,1.558471560478210449e+00,3.891260325908660889e-01,6.656507253646850586e-01
5.835820674896240234e+00,1.573380708694458008e+00,3.862361609935760498e-01,6.639778614044189453e-01
5.879425048828125000e+00,1.585940361022949219e+00,3.826813995838165283e-01,6.619686484336853027e-01
5.919519424438476562e+00,1.596895933151245117e+00,3.786357939243316650e-01,6.595994830131530762e-01
5.956836223602294922e+00,1.606835365295410156e+00,3.742466270923614502e-01,6.568698883056640625e-01
5.991931438446044922e+00,1.616185665130615234e+00,3.696364462375640869e-01,6.537959575653076172e-01
6.025199890136718750e+00,1.625235199928283691e+00,3.649045526981353760e-01,6.504085659980773926e-01
6.056909084320068359e+00,1.634159088134765625e+00,3.601322472095489502e-01,6.467475891113281250e-01
6.087223529815673828e+00,1.643048763275146484e+00,3.553874790668487549e-01,6.428586244583129883e-01
6.116247653961181641e+00,1.651938080787658691e+00,3.507263362407684326e-01,6.387898921966552734e-01
6.144044876098632812e+00,1.660822033882141113e+00,3.461972773075103760e-01,6.345900893211364746e-01
6.170657634735107422e+00,1.669675350189208984e+00,3.418400585651397705e-01,6.303065419197082520e-01
6.196122646331787109e+00,1.678460836410522461e+00,3.376894295215606689e-01,6.259826421737670898e-01
6.220473766326904297e+00,1.687137365341186523e+00,3.337741196155548096e-01,6.216593980789184570e-01
6.243756771087646484e+00,1.695667028427124023e+00,3.301176130771636963e-01,6.173723936080932617e-01
6.266019344329833984e+00,1.704013586044311523e+00,3.267377912998199463e-01,6.131537556648254395e-01
6.287317752838134766e+00,1.712147355079650879e+00,3.236503303050994873e-01,6.090313792228698730e-01
6.307716846466064453e+00,1.720043659210205078e+00,3.208662569522857666e-01,6.050287485122680664e-01
6.327285289764404297e+00,1.727683663368225098e+00,3.183934986591339111e-01,6.011651754379272461e-01
6.346095561981201172e+00,1.735051989555358887e+00,3.162394464015960693e-01,5.974578857421875000e-01
6.364223003387451172e+00,1.742139697074890137e+00,3.144072592258453369e-01,5.939208269119262695e-01
6.381744861602783203e+00,1.748939394950866699e+00,3.129017651081085205e-01,5.905662178993225098e-01
6.398739337921142578e+00,1.755447506904602051e+00,3.117250502109527588e-01,5.874034166336059570e-01
6.415283679962158203e+00,1.761661767959594727e+00,3.108805716037750244e-01,5.844419002532958984e-01
6.431454658508300781e+00,1.767583250999450684e+00,3.103710711002349854e-01,5.816891193389892578e-01
6.447328090667724609e+00,1.773211359977722168e+00,3.101994097232818604e-01,5.791521668434143066e-01
6.462980270385742188e+00,1.778549432754516602e+00,3.103711307048797607e-01,5.768380165100097656e-01
6.478484630584716797e+00,1.783597946166992188e+00,3.108907043933868408e-01,5.747534632682800293e-01
6.493913173675537109e+00,1.788360118865966797e+00,3.117649257183074951e-01,5.729052424430847168e-01
6.509336948394775391e+00,1.792836546897888184e+00,3.130020201206207275e-01,5.713009238243103027e-01
6.524827957153320312e+00,1.797030091285705566e+00,3.146102726459503174e-01,5.699474811553955078e-01
6.540453433990478516e+00,1.800941705703735352e+00,3.166001141071319580e-01,5.688536167144775391e-01
6.556282520294189453e+00,1.804571747779846191e+00,3.189837634563446045e-01,5.680273771286010742e-01
6.572380542755126953e+00,1.807920455932617188e+00,3.217728435993194580e-01,5.674782991409301758e-01
6.588814258575439453e+00,1.810988306999206543e+00,3.249815404415130615e-01,5.672158002853393555e-01
6.605647563934326172e+00,1.813773751258850098e+00,3.286254107952117920e-01,5.672503709793090820e-01
6.622943401336669922e+00,1.816277146339416504e+00,3.327200114727020264e-01,5.675918459892272949e-01
6.640763759613037109e+00,1.818496465682983398e+00,3.372804224491119385e-01,5.682514905929565430e-01
6.659166812896728516e+00,1.820430994033813477e+00,3.423247635364532471e-01,5.692411065101623535e-01
6.678211688995361328e+00,1.822079896926879883e+00,3.478689491748809814e-01,5.705708861351013184e-01
6.697950839996337891e+00,1.823442697525024414e+00,3.539299666881561279e-01,5.722518563270568848e-01
6.718436717987060547e+00,1.824519634246826172e+00,3.605236709117889404e-01,5.742946863174438477e-01
6.739717960357666016e+00,1.825310945510864258e+00,3.676646649837493896e-01,5.767089128494262695e-01
6.761836528778076172e+00,1.825819849967956543e+00,3.753670752048492432e-01,5.795038342475891113e-01
6.784830570220947266e+00,1.826048612594604492e+00,3.836424648761749268e-01,5.826864838600158691e-01
6.808733940124511719e+00,1.826004624366760254e+00,3.925000131130218506e-01,5.862634778022766113e-01
6.833570957183837891e+00,1.825694561004638672e+00,4.019463956356048584e-01,5.902386903762817383e-01
6.859360218048095703e+00,1.825128912925720215e+00,4.119849503040313721e-01,5.946137905120849609e-01
6.886111736297607422e+00,1.824321269989013672e+00,4.226136505603790283e-01,5.993883609771728516e-01
6.913823604583740234e+00,1.823288321495056152e+00,4.338275492191314697e-01,6.045580506324768066e-01
6.942487716674804688e+00,1.822050094604492188e+00,4.456157386302947998e-01,6.101155281066894531e-01
6.972082614898681641e+00,1.820630788803100586e+00,4.579616487026214600e-01,6.160500049591064453e-01
7.002575397491455078e+00,1.819060206413269043e+00,4.708434045314788818e-01,6.223461627960205078e-01
7.033919811248779297e+00,1.817371010780334473e+00,4.842313230037689209e-01,6.289849281311035156e-01
7.066061496734619141e+00,1.815600156784057617e+00,4.980911910533905029e-01,6.359425187110900879e-01
7.098927974700927734e+00,1.813790321350097656e+00,5.123813748359680176e-01,6.431914567947387695e-01
7.132443904876708984e+00,1.811988115310668945e+00,5.270536541938781738e-01,6.506996750831604004e-01
7.166515827178955078e+00,1.810242652893066406e+00,5.420550107955932617e-01,6.584318280220031738e-01
7.201044559478759766e+00,1.808609247207641602e+00,5.573274493217468262e-01,6.663486957550048828e-01
7.235925197601318359e+00,1.807143449783325195e+00,5.728073120117187500e-01,6.744078397750854492e-01
7.271046161651611328e+00,1.805904030799865723e+00,5.884305238723754883e-01,6.825663447380065918e-01
7.306293964385986328e+00,1.804950475692749023e+00,6.041306257247924805e-01,6.907783150672912598e-01
7.341557979583740234e+00,1.804342031478881836e+00,6.198397874832153320e-01,6.989995241165161133e-01
7.376727581024169922e+00,1.804136753082275391e+00,6.354926824569702148e-01,7.071852684020996094e-01
7.411698818206787109e+00,1.804392337799072266e+00,6.510275602340698242e-01,7.152932882308959961e-01
7.445609092712402344e+00,1.804795622825622559e+00,6.665973067283630371e-01,7.233669161796569824e-01
7.478618621826171875e+00,1.805437207221984863e+00,6.820335388183593750e-01,7.314206957817077637e-01
7.510812282562255859e+00,1.806446313858032227e+00,6.972549557685852051e-01,7.394048571586608887e-01
7.542245388031005859e+00,1.807914257049560547e+00,7.122067213058471680e-01,7.472679615020751953e-01
7.572962284088134766e+00,1.809917449951171875e+00,7.268424034118652344e-01,7.549614310264587402e-01
7.603000640869140625e+00,1.812519311904907227e+00,7.411265373229980469e-01,7.624458074569702148e-01
7.632398128509521484e+00,1.815770030021667480e+00,7.550333142280578613e-01,7.696908712387084961e-01
7.661191463470458984e+00,1.819704651832580566e+00,7.685462236404418945e-01,7.766746282577514648e-01
7.689417362213134766e+00,1.824348211288452148e+00,7.816581130027770996e-01,7.833839654922485352e-01
7.717114925384521484e+00,1.829714179039001465e+00,7.943687438964843750e-01,7.898131608963012695e-01
7.744326114654541016e+00,1.835805416107177734e+00,8.066841363906860352e-01,7.959613800048828125e-01
7.771090507507324219e+00,1.842618942260742188e+00,8.186160326004028320e-01,8.018324971199035645e-01
7.797450542449951172e+00,1.850143671035766602e+00,8.301784992218017578e-01,8.074342012405395508e-01
7.823448657989501953e+00,1.858364343643188477e+00,8.413891792297363281e-01,8.127760887145996094e-01
7.849123477935791016e+00,1.867260336875915527e+00,8.522675037384033203e-01,8.178692460060119629e-01
7.874516010284423828e+00,1.876807808876037598e+00,8.628331422805786133e-01,8.227263092994689941e-01
7.899660587310791016e+00,1.886980652809143066e+00,8.731063008308410645e-01,8.273597359657287598e-01
7.924595355987548828e+00,1.897750377655029297e+00,8.831067085266113281e-01,8.317826390266418457e-01
7.949344158172607422e+00,1.909085631370544434e+00,8.928539156913757324e-01,8.360064625740051270e-01
7.973938941955566406e+00,1.920954704284667969e+00,9.023646116256713867e-01,8.400434255599975586e-01
7.998400688171386719e+00,1.933325052261352539e+00,9.116557836532592773e-01,8.439050316810607910e-01
8.022747039794921875e+00,1.946163058280944824e+00,9.207420349121093750e-01,8.476003408432006836e-01
8.046993255615234375e+00,1.959434390068054199e+00,9.296365976333618164e-01,8.511391282081604004e-01
8.071149826049804688e+00,1.973105549812316895e+00,9.383517503738403320e-01,8.545297384262084961e-01
8.095221519470214844e+00,1.987140417098999023e+00,9.468971490859985352e-01,8.577791452407836914e-01
8.119214057922363281e+00,2.001505613327026367e+00,9.552810788154602051e-01,8.608943819999694824e-01
8.143125534057617188e+00,2.016165971755981445e+00,9.635113477706909180e-01,8.638802766799926758e-01
8.166950225830078125e+00,2.031088590621948242e+00,9.715936779975891113e-01,8.667421936988830566e-01
8.190684318542480469e+00,2.046237230300903320e+00,9.795323610305786133e-01,8.694843053817749023e-01
8.214319229125976562e+00,2.061580419540405273e+00,9.873310327529907227e-01,8.721105456352233887e-01
8.237842559814453125e+00,2.077084541320800781e+00,9.949919581413269043e-01,8.746233582496643066e-01
8.261240005493164062e+00,2.092717170715332031e+00,1.002517461776733398e+00,8.770250678062438965e-01
8.284500122070312500e+00,2.108446598052978516e+00,1.009907960891723633e+00,8.793180584907531738e-01
8.307604789733886719e+00,2.124242544174194336e+00,1.017163634300231934e+00,8.815045356750488281e-01
8.330537796020507812e+00,2.140074253082275391e+00,1.024284362792968750e+00,8.835858106613159180e-01
8.353281021118164062e+00,2.155914545059204102e+00,1.031269788742065430e+00,8.855628967285156250e-01
8.375818252563476562e+00,2.171733617782592773e+00,1.038118839263916016e+00,8.874377012252807617e-01
8.398132324218750000e+00,2.187506437301635742e+00,1.044830560684204102e+00,8.892105817794799805e-01
8.420202255249023438e+00,2.203206539154052734e+00,1.051403760910034180e+00,8.908824920654296875e-01
8.442012786865234375e+00,2.218809843063354492e+00,1.057836532592773438e+00,8.924551606178283691e-01
8.463548660278320312e+00,2.234292984008789062e+00,1.064128637313842773e+00,8.939296603202819824e-01
8.484788894653320312e+00,2.249635219573974609e+00,1.070277810096740723e+00,8.953065276145935059e-01
8.505722999572753906e+00,2.264816761016845703e+00,1.076283812522888184e+00,8.965871334075927734e-01
8.526331901550292969e+00,2.279817819595336914e+00,1.082145094871520996e+00,8.977724909782409668e-01
8.546606063842773438e+00,2.294621229171752930e+00,1.087861180305480957e+00,8.988648653030395508e-01
8.566530227661132812e+00,2.309211730957031250e+00,1.093431591987609863e+00,8.998647928237915039e-01
8.586093902587890625e+00,2.323574781417846680e+00,1.098856329917907715e+00,9.007746577262878418e-01
8.605289459228515625e+00,2.337697505950927734e+00,1.104135036468505859e+00,9.015956521034240723e-01
8.624103546142578125e+00,2.351568222045898438e+00,1.109267473220825195e+00,9.023296833038330078e-01
8.642534255981445312e+00,2.365176916122436523e+00,1.114255428314208984e+00,9.029790759086608887e-01
8.660571098327636719e+00,2.378515243530273438e+00,1.119098424911499023e+00,9.035457372665405273e-01
8.678209304809570312e+00,2.391575813293457031e+00,1.123798489570617676e+00,9.040311574935913086e-01
8.695447921752929688e+00,2.404352903366088867e+00,1.128355860710144043e+00,9.044388532638549805e-01
8.712285041809082031e+00,2.416840791702270508e+00,1.132773160934448242e+00,9.047704935073852539e-01
8.728715896606445312e+00,2.429036378860473633e+00,1.137050986289978027e+00,9.050284028053283691e-01
8.744741439819335938e+00,2.440937042236328125e+00,1.141192555427551270e+00,9.052152633666992188e-01
8.760364532470703125e+00,2.452541589736938477e+00,1.145199298858642578e+00,9.053341150283813477e-01
8.775584220886230469e+00,2.463849782943725586e+00,1.149073839187622070e+00,9.053866267204284668e-01
8.790406227111816406e+00,2.474861621856689453e+00,1.152818083763122559e+00,9.053756594657897949e-01
8.804832458496093750e+00,2.485578298568725586e+00,1.156435608863830566e+00,9.053045511245727539e-01
8.818866729736328125e+00,2.496002912521362305e+00,1.159928321838378906e+00,9.051746129989624023e-01
8.832519531250000000e+00,2.506136655807495117e+00,1.163299918174743652e+00,9.049895405769348145e-01
8.845788955688476562e+00,2.515984535217285156e+00,1.166552543640136719e+00,9.047515392303466797e-01
8.858685493469238281e+00,2.525549650192260742e+00,1.169689297676086426e+00,9.044632315635681152e-01
8.871215820312500000e+00,2.534837484359741211e+00,1.172714233398437500e+00,9.041268229484558105e-01
8.883388519287109375e+00,2.543852329254150391e+00,1.175629019737243652e+00,9.037451744079589844e-01
8.895210266113281250e+00,2.552600145339965820e+00,1.178437471389770508e+00,9.033206701278686523e-01
8.906688690185546875e+00,2.561086893081665039e+00,1.181143403053283691e+00,9.028552174568176270e-01
8.917834281921386719e+00,2.569318771362304688e+00,1.183748602867126465e+00,9.023513793945312500e-01
8.928653717041015625e+00,2.577301740646362305e+00,1.186256766319274902e+00,9.018115997314453125e-01
8.939157485961914062e+00,2.585043907165527344e+00,1.188670873641967773e+00,9.012374877929687500e-01
8.949353218078613281e+00,2.592550992965698242e+00,1.190993666648864746e+00,9.006313681602478027e-01
8.959252357482910156e+00,2.599831104278564453e+00,1.193228244781494141e+00,8.999947905540466309e-01
8.968863487243652344e+00,2.606891155242919922e+00,1.195377588272094727e+00,8.993299603462219238e-01
8.978197097778320312e+00,2.613739252090454102e+00,1.197444200515747070e+00,8.986384868621826172e-01
8.987260818481445312e+00,2.620382785797119141e+00,1.199430584907531738e+00,8.979213237762451172e-01
8.996067047119140625e+00,2.626829624176025391e+00,1.201339244842529297e+00,8.971810340881347656e-01
9.004623413085937500e+00,2.633088827133178711e+00,1.203173041343688965e+00,8.964180350303649902e-01
9.012943267822265625e+00,2.639167547225952148e+00,1.204934000968933105e+00,8.956336379051208496e-01
9.021036148071289062e+00,2.645075798034667969e+00,1.206623792648315430e+00,8.948289155960083008e-01
9.029654502868652344e+00,2.651184797286987305e+00,1.208095908164978027e+00,8.939361572265625000e-01
9.038509368896484375e+00,2.657402515411376953e+00,1.209464073181152344e+00,8.929447531700134277e-01
9.047445297241210938e+00,2.663653612136840820e+00,1.210754871368408203e+00,8.918714523315429688e-01
9.056364059448242188e+00,2.669898509979248047e+00,1.211975097656250000e+00,8.907305598258972168e-01
9.065196990966796875e+00,2.676105499267578125e+00,1.213130235671997070e+00,8.895380496978759766e-01
9.073901176452636719e+00,2.682253599166870117e+00,1.214222908020019531e+00,8.883069157600402832e-01
9.082450866699218750e+00,2.688324928283691406e+00,1.215257644653320312e+00,8.870473504066467285e-01
9.090826034545898438e+00,2.694310665130615234e+00,1.216235995292663574e+00,8.857653141021728516e-01
9.099022865295410156e+00,2.700208187103271484e+00,1.217159271240234375e+00,8.844655156135559082e-01
9.107045173645019531e+00,2.706018447875976562e+00,1.218028068542480469e+00,8.831509947776794434e-01
9.114896774291992188e+00,2.711746931076049805e+00,1.218842744827270508e+00,8.818217515945434570e-01
