-1.144917756319046021e-01,2.575151622295379639e-02
8.955423533916473389e-02,2.722185254096984863e-01
2.040147036314010620e-01,3.355764746665954590e-01
2.709835767745971680e-01,3.260050415992736816e-01
3.211271762847900391e-01,2.973152995109558105e-01
3.643052577972412109e-01,2.683899998664855957e-01
4.029569625854492188e-01,2.452066093683242798e-01
4.378204941749572754e-01,2.292112261056900024e-01
4.694916605949401855e-01,2.201067060232162476e-01
4.986681938171386719e-01,2.170020192861557007e-01
5.260372161865234375e-01,2.189392298460006714e-01
5.521137714385986328e-01,2.250679582357406616e-01
5.771496295928955078e-01,2.346365302801132202e-01
6.011258363723754883e-01,2.469373196363449097e-01
6.238412261009216309e-01,2.613153457641601562e-01
6.450297236442565918e-01,2.772222161293029785e-01
6.644760370254516602e-01,2.942717075347900391e-01
6.820780634880065918e-01,3.122271895408630371e-01
6.978674530982971191e-01,3.309484124183654785e-01
7.119942903518676758e-01,3.503280282020568848e-01
7.246966958045959473e-01,3.702388405799865723e-01
7.362725138664245605e-01,3.905116319656372070e-01
7.470470666885375977e-01,4.109334349632263184e-01
7.573416829109191895e-01,4.312529563903808594e-01
7.674409151077270508e-01,4.512014985084533691e-01
7.775521874427795410e-01,4.705171585083007812e-01
7.877721190452575684e-01,4.889716506004333496e-01
7.980687022209167480e-01,5.063969492912292480e-01
8.082899451255798340e-01,5.227000713348388672e-01
8.182038664817810059e-01,5.378690958023071289e-01
8.275453448295593262e-01,5.519618988037109375e-01
8.360738158226013184e-01,5.650856494903564453e-01
8.435899019241333008e-01,5.773773193359375000e-01
8.499357104301452637e-01,5.889925956726074219e-01
8.549671173095703125e-01,6.001087427139282227e-01
8.585216403007507324e-01,6.109408140182495117e-01
8.603878021240234375e-01,6.217612028121948242e-01
8.602887392044067383e-01,6.329274177551269531e-01
8.578786849975585938e-01,6.449085474014282227e-01
8.527626991271972656e-01,6.583033800125122070e-01
8.445406556129455566e-01,6.738510131835937500e-01
8.328913450241088867e-01,6.924023628234863281e-01
8.177013993263244629e-01,7.148298621177673340e-01
7.992303967475891113e-01,7.418516874313354492e-01
7.782587409019470215e-01,7.737575769424438477e-01
7.561288475990295410e-01,8.101116418838500977e-01
