0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251,-0.0010251
-0.0052236,-0.0051061,-0.0040856,-0.0051061,-0.0051061,-0.0053155,-0.0045544,-0.0053185,-0.0042993,-0.0053094,-0.0040856,-0.0053099,-0.0051061,-0.0049376,-0.0046196,-0.0053227,-0.0040856,-0.0052799,-0.0052588,-0.0051061,-0.0053277,-0.0040856,-0.004808,-0.0050381,-0.0052597,-0.0051516,-0.0046604,-0.0049606,-0.0040856,-0.0051785,-0.0049273,-0.0051061,-0.0040856,-0.0051061,-0.0048367,-0.0040856,-0.0051061,-0.005158,-0.0042838,-0.0053133,-0.0048273,-0.0051061,-0.0050145,-0.0052239,-0.0051576,-0.0042457,-0.0051061,-0.0051061,-0.0051061,-0.0048122,-0.0040856,-0.0051004,-0.0052903,-0.0051061,-0.0052948,-0.0053258,-0.0052651,-0.0050588,-0.0051061,-0.0052746,-0.0048316,-0.0040856,-0.0040856,-0.0052973,-0.005329,-0.0043081,-0.0040856,-0.0053153,-0.0052958,-0.0042996,-0.0045772,-0.0040856,-0.0051061,-0.0051061,-0.004421,-0.0051061,-0.0046268,-0.0047846,-0.0051061,-0.0051061,-0.0045107,-0.0047997,-0.004123,-0.0051061,-0.0051666,-0.0051061,-0.0052565,-0.0053111,-0.0046414,-0.0045192,-0.0051882,-0.0043759,-0.0043356,-0.005265,-0.0043342,-0.0051061,-0.0051061
-0.011013,-0.010962,-0.0081753,-0.010863,-0.010745,-0.011085,-0.0095137,-0.011085,-0.0089634,-0.011039,-0.008397,-0.011084,-0.01097,-0.010339,-0.0096543,-0.011086,-0.0084248,-0.011077,-0.011055,-0.010846,-0.011088,-0.0083227,-0.01006,-0.010556,-0.011058,-0.010922,-0.0097418,-0.010355,-0.0082959,-0.010955,-0.010316,-0.010836,-0.0084297,-0.010834,-0.010122,-0.008438,-0.010918,-0.010929,-0.0089298,-0.011084,-0.0101,-0.010949,-0.01044,-0.010842,-0.01069,-0.0088488,-0.010891,-0.01093,-0.010908,-0.010069,-0.0084912,-0.01069,-0.011078,-0.010943,-0.011006,-0.011078,-0.011064,-0.010599,-0.010716,-0.010959,-0.010111,-0.0083526,-0.0082442,-0.011081,-0.011088,-0.008982,-0.0083923,-0.011085,-0.011079,-0.0089652,-0.0095626,-0.0084946,-0.010877,-0.010899,-0.0092258,-0.010918,-0.0096678,-0.010009,-0.010894,-0.010859,-0.0094193,-0.010042,-0.0085825,-0.010759,-0.01094,-0.010966,-0.011054,-0.011043,-0.0097009,-0.0094372,-0.01076,-0.0091287,-0.0090419,-0.011066,-0.0090398,-0.010939,-0.010954
-0.016589,-0.017386,-0.012636,-0.017141,-0.016875,-0.016675,-0.015049,-0.016677,-0.014204,-0.016596,-0.013242,-0.016679,-0.017407,-0.016308,-0.015263,-0.016677,-0.013308,-0.016695,-0.016656,-0.01708,-0.016668,-0.013065,-0.015883,-0.016641,-0.016666,-0.016384,-0.015395,-0.015607,-0.013,-0.016458,-0.016273,-0.01697,-0.013324,-0.017055,-0.015976,-0.013344,-0.017309,-0.016395,-0.014157,-0.016676,-0.015942,-0.017363,-0.015723,-0.016301,-0.016072,-0.014031,-0.017225,-0.017333,-0.017285,-0.015896,-0.013473,-0.016822,-0.016687,-0.017367,-0.016546,-0.016649,-0.016676,-0.016696,-0.016852,-0.016474,-0.01596,-0.013135,-0.012872,-0.016681,-0.016669,-0.014234,-0.013232,-0.016674,-0.016682,-0.014211,-0.015121,-0.01348,-0.017177,-0.017256,-0.014608,-0.017307,-0.015285,-0.015803,-0.01724,-0.017129,-0.014903,-0.015856,-0.013623,-0.016888,-0.016424,-0.0174,-0.016658,-0.016602,-0.015334,-0.014935,-0.016173,-0.014458,-0.014331,-0.016685,-0.014323,-0.017352,-0.017375
-0.021168,-0.023164,-0.017099,-0.0228,-0.02262,-0.02123,-0.020377,-0.021243,-0.019275,-0.021126,-0.017989,-0.02124,-0.023212,-0.021994,-0.020651,-0.021245,-0.018078,-0.02129,-0.021231,-0.022678,-0.021207,-0.017743,-0.021453,-0.022435,-0.021256,-0.020852,-0.02082,-0.01984,-0.01765,-0.020965,-0.021962,-0.022605,-0.018115,-0.022669,-0.021572,-0.018141,-0.023063,-0.02086,-0.019229,-0.021237,-0.021535,-0.023132,-0.019991,-0.020738,-0.020442,-0.019055,-0.022922,-0.023098,-0.02304,-0.021473,-0.018333,-0.022632,-0.021271,-0.023168,-0.021055,-0.021178,-0.021266,-0.022489,-0.022648,-0.02096,-0.021553,-0.017835,-0.017454,-0.021241,-0.021214,-0.019323,-0.017976,-0.021225,-0.021253,-0.019296,-0.020464,-0.018337,-0.022831,-0.022983,-0.019808,-0.023051,-0.020693,-0.021352,-0.022954,-0.022783,-0.020184,-0.021419,-0.018532,-0.022609,-0.020913,-0.023201,-0.021246,-0.021129,-0.020745,-0.020242,-0.02056,-0.019606,-0.01946,-0.021289,-0.019432,-0.023133,-0.023156
-0.024205,-0.027612,-0.020878,-0.027185,-0.027134,-0.024254,-0.02462,-0.024295,-0.023352,-0.024148,-0.021897,-0.02427,-0.027707,-0.026449,-0.024925,-0.024302,-0.021985,-0.02435,-0.024254,-0.026982,-0.024216,-0.021641,-0.025834,-0.027002,-0.024304,-0.023767,-0.025108,-0.022638,-0.021533,-0.023919,-0.026432,-0.027051,-0.022056,-0.027022,-0.025963,-0.022082,-0.027516,-0.023769,-0.023337,-0.024274,-0.025938,-0.027588,-0.022818,-0.023688,-0.023344,-0.023112,-0.027318,-0.027561,-0.027511,-0.025862,-0.022305,-0.027205,-0.024322,-0.027683,-0.024056,-0.024177,-0.024313,-0.027042,-0.027209,-0.023942,-0.025948,-0.021725,-0.021289,-0.024255,-0.024236,-0.023426,-0.021887,-0.024243,-0.024289,-0.023403,-0.024702,-0.022292,-0.027177,-0.027414,-0.023978,-0.027485,-0.025003,-0.025721,-0.027377,-0.02717,-0.024391,-0.025795,-0.022531,-0.027102,-0.02385,-0.027704,-0.024289,-0.024145,-0.025035,-0.024498,-0.023458,-0.023733,-0.023615,-0.024359,-0.023535,-0.027615,-0.027622
-0.025641,-0.030687,-0.023248,-0.030276,-0.030075,-0.025645,-0.027414,-0.025721,-0.02601,-0.02554,-0.02442,-0.02567,-0.030852,-0.029373,-0.027735,-0.025735,-0.024505,-0.025789,-0.025653,-0.029959,-0.025586,-0.024151,-0.02872,-0.030035,-0.025733,-0.025111,-0.02792,-0.023805,-0.024029,-0.025289,-0.029384,-0.029947,-0.024625,-0.030087,-0.028851,-0.024649,-0.03064,-0.0251,-0.026047,-0.025679,-0.028838,-0.030697,-0.024018,-0.02501,-0.024622,-0.025769,-0.030385,-0.030693,-0.030673,-0.028757,-0.024911,-0.030222,-0.025748,-0.030886,-0.025426,-0.025536,-0.025739,-0.03004,-0.030198,-0.025291,-0.028844,-0.024224,-0.023721,-0.025634,-0.025623,-0.026119,-0.024417,-0.025626,-0.025692,-0.02611,-0.027477,-0.024874,-0.030184,-0.030515,-0.026721,-0.030577,-0.027855,-0.028596,-0.030479,-0.030272,-0.027149,-0.028679,-0.025151,-0.030021,-0.025207,-0.030884,-0.025716,-0.025528,-0.027857,-0.027324,-0.024723,-0.026433,-0.026373,-0.025815,-0.026221,-0.030771,-0.030729
-0.0258,-0.032855,-0.024072,-0.032563,-0.03144,-0.025699,-0.028641,-0.025808,-0.027099,-0.025585,-0.025388,-0.025737,-0.033125,-0.030708,-0.028974,-0.025833,-0.02546,-0.025914,-0.025747,-0.032091,-0.025611,-0.025118,-0.030029,-0.031488,-0.025859,-0.025293,-0.029155,-0.023574,-0.024985,-0.025446,-0.030751,-0.031344,-0.025643,-0.032347,-0.030159,-0.025665,-0.03292,-0.02526,-0.027203,-0.025747,-0.030156,-0.032946,-0.023834,-0.024974,-0.024534,-0.026871,-0.032608,-0.032983,-0.033012,-0.030074,-0.025967,-0.031649,-0.025849,-0.033265,-0.025448,-0.025548,-0.025855,-0.031442,-0.031592,-0.025287,-0.030161,-0.025168,-0.02461,-0.025682,-0.025666,-0.027248,-0.025397,-0.025671,-0.025766,-0.027266,-0.028675,-0.025909,-0.032334,-0.032763,-0.0279,-0.032807,-0.029138,-0.029891,-0.032744,-0.032584,-0.028337,-0.029988,-0.026215,-0.031374,-0.025372,-0.033242,-0.025843,-0.025566,-0.029108,-0.028592,-0.02462,-0.027564,-0.027582,-0.025966,-0.027348,-0.03309,-0.032953
-0.025381,-0.034467,-0.0235,-0.034371,-0.031799,-0.025115,-0.028704,-0.025239,-0.026961,-0.024965,-0.025045,-0.025168,-0.034879,-0.030965,-0.029063,-0.025276,-0.02511,-0.025424,-0.025246,-0.033697,-0.024989,-0.024746,-0.030225,-0.031889,-0.025382,-0.024965,-0.029242,-0.022603,-0.024599,-0.02507,-0.031016,-0.03183,-0.025364,-0.034119,-0.030363,-0.025388,-0.034695,-0.024907,-0.027127,-0.025168,-0.030348,-0.034681,-0.022928,-0.024257,-0.02375,-0.026755,-0.034319,-0.034772,-0.034862,-0.030275,-0.025749,-0.032036,-0.025321,-0.035165,-0.024812,-0.024916,-0.025364,-0.031775,-0.031947,-0.024614,-0.030369,-0.024781,-0.024139,-0.025108,-0.025057,-0.027149,-0.025074,-0.025076,-0.025206,-0.027213,-0.028709,-0.025693,-0.033958,-0.034493,-0.027879,-0.034516,-0.029254,-0.030057,-0.034507,-0.03443,-0.028347,-0.030188,-0.026009,-0.031736,-0.025013,-0.035124,-0.025376,-0.024944,-0.029206,-0.028678,-0.02383,-0.027486,-0.027572,-0.02551,-0.027283,-0.034916,-0.034641
-0.024753,-0.035694,-0.022179,-0.035857,-0.031662,-0.024311,-0.028229,-0.024438,-0.02626,-0.024113,-0.024087,-0.024381,-0.036283,-0.030712,-0.028619,-0.02449,-0.024163,-0.024719,-0.024536,-0.034936,-0.024145,-0.023701,-0.029898,-0.031792,-0.024692,-0.024459,-0.028791,-0.021386,-0.02353,-0.024506,-0.030752,-0.031849,-0.024479,-0.035556,-0.030046,-0.024514,-0.036131,-0.024375,-0.026486,-0.02436,-0.030002,-0.036072,-0.021785,-0.023308,-0.02273,-0.026093,-0.035681,-0.036227,-0.036386,-0.029948,-0.024956,-0.031926,-0.024569,-0.036752,-0.023951,-0.024064,-0.024658,-0.031592,-0.031794,-0.02371,-0.030053,-0.023743,-0.022972,-0.02432,-0.024223,-0.026485,-0.024144,-0.02426,-0.024421,-0.026614,-0.028202,-0.024924,-0.035217,-0.035867,-0.027304,-0.035869,-0.028821,-0.029687,-0.035928,-0.035965,-0.027812,-0.029868,-0.025223,-0.031606,-0.024468,-0.036702,-0.024701,-0.024094,-0.028767,-0.028216,-0.022807,-0.026853,-0.027004,-0.024838,-0.026682,-0.036415,-0.035963
-0.024099,-0.036615,-0.020605,-0.037094,-0.03128,-0.023494,-0.02753,-0.023613,-0.025333,-0.023242,-0.02291,-0.02358,-0.037417,-0.030234,-0.027952,-0.023685,-0.023002,-0.023998,-0.02381,-0.03588,-0.023289,-0.022414,-0.029341,-0.03147,-0.02398,-0.023937,-0.028109,-0.020173,-0.022224,-0.023923,-0.030243,-0.03162,-0.023373,-0.036731,-0.0295,-0.023423,-0.037303,-0.023829,-0.025618,-0.023532,-0.029407,-0.037197,-0.020648,-0.022349,-0.021701,-0.025225,-0.036769,-0.037425,-0.03766,-0.029387,-0.023946,-0.031588,-0.023794,-0.038102,-0.02308,-0.023205,-0.02393,-0.031164,-0.031394,-0.022793,-0.029505,-0.022473,-0.021574,-0.02352,-0.023375,-0.02559,-0.023008,-0.02343,-0.023615,-0.025805,-0.027465,-0.02396,-0.036185,-0.03696,-0.026501,-0.036942,-0.028146,-0.029078,-0.037082,-0.037262,-0.027051,-0.029323,-0.024207,-0.031231,-0.023904,-0.038054,-0.02401,-0.02323,-0.028097,-0.027524,-0.021776,-0.025994,-0.026211,-0.024146,-0.025877,-0.037666,-0.036996
-0.023506,-0.037266,-0.019029,-0.038116,-0.030776,-0.022765,-0.026763,-0.022866,-0.024345,-0.022458,-0.021715,-0.022866,-0.038319,-0.029666,-0.027212,-0.022963,-0.021821,-0.023356,-0.023161,-0.036563,-0.022525,-0.021102,-0.028696,-0.031057,-0.02334,-0.02348,-0.027346,-0.019085,-0.020902,-0.023403,-0.029625,-0.03125,-0.022237,-0.037674,-0.028866,-0.022306,-0.038247,-0.023348,-0.024689,-0.022784,-0.028708,-0.038094,-0.019636,-0.021488,-0.020778,-0.024317,-0.037617,-0.038402,-0.038719,-0.028734,-0.022897,-0.031151,-0.023096,-0.039253,-0.022305,-0.022443,-0.023275,-0.030626,-0.030875,-0.021969,-0.028867,-0.021181,-0.020179,-0.022807,-0.022616,-0.024632,-0.021864,-0.022688,-0.022884,-0.024951,-0.026653,-0.022975,-0.036898,-0.037808,-0.025632,-0.037772,-0.02738,-0.028373,-0.038005,-0.038356,-0.02622,-0.028696,-0.023134,-0.03073,-0.023403,-0.039217,-0.023395,-0.022456,-0.027349,-0.026756,-0.020848,-0.025071,-0.025356,-0.023528,-0.025033,-0.038704,-0.037779
-0.023018,-0.037665,-0.017574,-0.038937,-0.030207,-0.022174,-0.026001,-0.022246,-0.023376,-0.021811,-0.020598,-0.022288,-0.039003,-0.029076,-0.026473,-0.022374,-0.020714,-0.02284,-0.022634,-0.036999,-0.021902,-0.019871,-0.028034,-0.030617,-0.022818,-0.023124,-0.026574,-0.018181,-0.019673,-0.022986,-0.028965,-0.030788,-0.021166,-0.038402,-0.028213,-0.021255,-0.038978,-0.022972,-0.023779,-0.022165,-0.02797,-0.038777,-0.018806,-0.020777,-0.020013,-0.023453,-0.038241,-0.039174,-0.039577,-0.028057,-0.021896,-0.030677,-0.022519,-0.040219,-0.021676,-0.021827,-0.022737,-0.030038,-0.030297,-0.021288,-0.028207,-0.019969,-0.018902,-0.022227,-0.021995,-0.023688,-0.02081,-0.022083,-0.022278,-0.024133,-0.025841,-0.022057,-0.03737,-0.038424,-0.024773,-0.038374,-0.026595,-0.027642,-0.038712,-0.039259,-0.025395,-0.028056,-0.02209,-0.03016,-0.023002,-0.040208,-0.022901,-0.021822,-0.026593,-0.025988,-0.020076,-0.024165,-0.024518,-0.023027,-0.024229,-0.039544,-0.038326
-0.022652,-0.03782,-0.016299,-0.039566,-0.029602,-0.021742,-0.025282,-0.021774,-0.022467,-0.021323,-0.019607,-0.021867,-0.03948,-0.028494,-0.02577,-0.021939,-0.019727,-0.022472,-0.022248,-0.037199,-0.021442,-0.018773,-0.027386,-0.030178,-0.022433,-0.022888,-0.025828,-0.017488,-0.01859,-0.022691,-0.028293,-0.030259,-0.020205,-0.038921,-0.027574,-0.020316,-0.039506,-0.022717,-0.022928,-0.021696,-0.027227,-0.039256,-0.018186,-0.020241,-0.019431,-0.022672,-0.038651,-0.039749,-0.040243,-0.027391,-0.020984,-0.030197,-0.022087,-0.041008,-0.021216,-0.021381,-0.022339,-0.029432,-0.029688,-0.020776,-0.027558,-0.018887,-0.017798,-0.021804,-0.021536,-0.0228,-0.019894,-0.021636,-0.021817,-0.023389,-0.025063,-0.021248,-0.037612,-0.038818,-0.023962,-0.038757,-0.025826,-0.026917,-0.039211,-0.039981,-0.024613,-0.027436,-0.021114,-0.029548,-0.02272,-0.041034,-0.022548,-0.021352,-0.025866,-0.025256,-0.019485,-0.023311,-0.023736,-0.022666,-0.023504,-0.040197,-0.038648
-0.022416,-0.037738,-0.015232,-0.040007,-0.028973,-0.021479,-0.02462,-0.02146,-0.021635,-0.021004,-0.018764,-0.021613,-0.039754,-0.027937,-0.025119,-0.021667,-0.01888,-0.022258,-0.022013,-0.037166,-0.021155,-0.01783,-0.026768,-0.029756,-0.022193,-0.022777,-0.025124,-0.017017,-0.017677,-0.022523,-0.027625,-0.029673,-0.019373,-0.039237,-0.026963,-0.019508,-0.039835,-0.022591,-0.022153,-0.021388,-0.026494,-0.039537,-0.017785,-0.01989,-0.019042,-0.021992,-0.038849,-0.040132,-0.04072,-0.026749,-0.020181,-0.029723,-0.021806,-0.041625,-0.020934,-0.021113,-0.022087,-0.028821,-0.029062,-0.02044,-0.026934,-0.017957,-0.016893,-0.021545,-0.021247,-0.021983,-0.019136,-0.021356,-0.021511,-0.022737,-0.024337,-0.020566,-0.037627,-0.038995,-0.023215,-0.038925,-0.025089,-0.026214,-0.039506,-0.040526,-0.023889,-0.026852,-0.020225,-0.028908,-0.022563,-0.041701,-0.022344,-0.021055,-0.025182,-0.024576,-0.019084,-0.022529,-0.023027,-0.022453,-0.022876,-0.040665,-0.038748
