0.079785,-3.0764e-07,-3.0996e-05,6.3832e-05,0.079912,-7.3736e-07,-3.1114e-06,1.1046e-05,0.080167,2.9518e-06,6.2918e-05,-0.00014466,0.079826,2.0668e-07,1.5413e-05,-3.2044e-05,0.079751,-5.285e-07,2.4882e-06,-1.4361e-06,0.079831,3.9048e-07,2.7786e-05,-5.7946e-05,0.079927,1.1494e-06,2.9859e-05,-6.6985e-05,0.080093,8.4747e-07,2.2949e-05,-5.1407e-05,0.079954,6.9933e-07,3.5102e-05,-7.4459e-05,0.080456,8.8267e-07,8.9124e-06,-2.3457e-05
0.083888,-4.3532e-07,-3.2106e-05,6.6837e-05,0.083752,-7.3672e-07,-2.4964e-08,4.9064e-06,0.084075,3.199e-06,6.364e-05,-0.00014774,0.083882,2.7391e-07,1.3611e-05,-2.8854e-05,0.08366,-5.3957e-07,-8.6569e-06,2.0948e-05,0.083819,5.2665e-07,3.7744e-05,-7.8702e-05,0.083918,1.2717e-06,3.2637e-05,-7.3337e-05,0.084123,9.255e-07,1.9986e-05,-4.5995e-05,0.083983,8.6261e-07,4.0993e-05,-8.7259e-05,0.084452,9.1096e-07,7.3742e-06,-2.0597e-05
0.087958,-5.6135e-07,-3.3751e-05,7.0909e-05,0.087721,-7.4172e-07,-2.7824e-06,1.049e-05,0.088025,3.4489e-06,6.0463e-05,-0.00014305,0.08778,3.1871e-07,1.0114e-05,-2.2144e-05,0.087656,-5.8894e-07,-1.2279e-05,2.8519e-05,0.087692,6.5948e-07,2.9466e-05,-6.2972e-05,0.087887,1.3709e-06,2.3159e-05,-5.5042e-05,0.088058,9.9784e-07,2.2173e-05,-5.0854e-05,0.087922,1.0157e-06,3.706e-05,-8.0357e-05,0.088535,9.3038e-07,8.1163e-06,-2.2246e-05
0.091975,-6.9741e-07,-2.7035e-05,5.8324e-05,0.091607,-7.4843e-07,4.8248e-06,-4.6454e-06,0.091933,3.6843e-06,6.0008e-05,-0.00014373,0.091695,3.5083e-07,1.3331e-05,-2.8785e-05,0.091622,-6.437e-07,-1.9993e-05,4.4308e-05,0.0916,7.7581e-07,3.2014e-05,-6.88e-05,0.091836,1.4691e-06,2.2335e-05,-5.4054e-05,0.092044,1.0811e-06,2.2309e-05,-5.1677e-05,0.091878,1.1523e-06,3.5133e-05,-7.7376e-05,0.092595,9.9014e-07,1.6246e-05,-3.8914e-05
0.095936,-8.0752e-07,-3.1944e-05,6.8839e-05,0.095506,-7.4404e-07,-4.1308e-06,1.3279e-05,0.096004,3.9168e-06,5.671e-05,-0.00013873,0.095694,4.0571e-07,1.0417e-05,-2.3305e-05,0.09559,-7.1343e-07,-1.521e-05,3.5197e-05,0.095731,9.1156e-07,3.2988e-05,-7.1605e-05,0.09582,1.5571e-06,2.1202e-05,-5.2394e-05,0.095961,1.1726e-06,2.1997e-05,-5.1662e-05,0.095854,1.2966e-06,4.3269e-05,-9.4574e-05,0.096544,1.0523e-06,1.724e-05,-4.1328e-05
0.10001,-9.4882e-07,-4.0069e-05,8.598e-05,0.099399,-7.4743e-07,1.9749e-06,1.127e-06,0.10001,4.1246e-06,4.9942e-05,-0.00012665,0.099596,4.4412e-07,4.4944e-06,-1.1711e-05,0.099495,-7.6036e-07,-1.0537e-05,2.6171e-05,0.099791,1.0456e-06,3.9929e-05,-8.6341e-05,0.09985,1.6214e-06,1.3673e-05,-3.7805e-05,0.099866,1.2858e-06,2.7067e-05,-6.2544e-05,0.099863,1.4498e-06,2.9851e-05,-6.8725e-05,0.10044,1.1158e-06,1.5363e-05,-3.8009e-05
0.10406,-1.1049e-06,-4.2619e-05,9.2068e-05,0.10338,-7.5268e-07,-3.2908e-06,1.173e-05,0.10399,4.3297e-06,5.698e-05,-0.00014218,0.10362,4.624e-07,3.5718e-06,-9.9978e-06,0.10342,-7.9662e-07,-4.9978e-06,1.5352e-05,0.10363,1.2299e-06,5.4123e-05,-0.00011589,0.10384,1.6559e-06,3.4607e-06,-1.7671e-05,0.10397,1.3936e-06,2.5612e-05,-6.0351e-05,0.10382,1.5912e-06,3.552e-05,-8.0987e-05,0.10435,1.1482e-06,7.6092e-06,-2.2755e-05
0.10817,-1.293e-06,-4.8222e-05,0.00010446,0.10733,-7.7207e-07,-6.9774e-06,1.9261e-05,0.10804,4.5576e-06,5.6058e-05,-0.00014194,0.10759,4.6661e-07,-6.66e-08,-2.7692e-06,0.10742,-8.0129e-07,-1.5314e-06,8.4897e-06,0.10748,1.453e-06,6.6418e-05,-0.00014188,0.10783,1.6684e-06,4.0553e-06,-1.9022e-05,0.10791,1.5155e-06,3.5663e-05,-8.126e-05,0.10781,1.7418e-06,3.8916e-05,-8.8765e-05,0.10827,1.1799e-06,9.5753e-06,-2.6937e-05
0.1121,-1.4504e-06,-3.9973e-05,8.8977e-05,0.1113,-7.9125e-07,-5.0044e-06,1.5473e-05,0.11203,4.7714e-06,5.1375e-05,-0.0001341,0.11159,4.6841e-07,-7.4765e-07,-1.4413e-06,0.11148,-7.9016e-07,-1.444e-06,8.292e-06,0.11153,1.7202e-06,6.4398e-05,-0.00013952,0.11185,1.6665e-06,-5.2758e-06,-4.3692e-07,0.11193,1.661e-06,3.9807e-05,-9.0505e-05,0.11186,1.9156e-06,4.4746e-05,-0.00010156,0.11231,1.2003e-06,3.6577e-06,-1.5288e-05
0.11608,-1.578e-06,-2.7703e-05,6.5278e-05,0.1152,-8.2095e-07,-1.0544e-05,2.6774e-05,0.11599,4.9939e-06,5.6099e-05,-0.00014513,0.11555,4.8087e-07,1.8512e-06,-6.7374e-06,0.1156,-8.062e-07,-7.3559e-06,2.0257e-05,0.1155,1.9757e-06,6.2189e-05,-0.00013673,0.11574,1.6471e-06,-4.6285e-06,-1.7004e-06,0.11599,1.816e-06,3.6705e-05,-8.5324e-05,0.11578,2.1106e-06,5.1513e-05,-0.00011636,0.11637,1.1845e-06,-7.2919e-06,6.6415e-06
0.12003,-1.6893e-06,-2.5559e-05,6.1739e-05,0.11923,-8.4723e-07,-2.4007e-06,1.0692e-05,0.12005,5.1945e-06,4.2386e-05,-0.00011919,0.11954,4.7883e-07,-2.2123e-07,-2.6045e-06,0.11968,-8.2797e-07,-7.3295e-06,2.0381e-05,0.11948,2.2193e-06,6.5469e-05,-0.00014486,0.11971,1.6325e-06,-4.8849e-06,-1.1869e-06,0.11998,1.9702e-06,3.1302e-05,-7.5543e-05,0.11984,2.32e-06,5.5586e-05,-0.00012588,0.12049,1.1492e-06,-6.542e-06,5.2888e-06
0.12407,-1.7859e-06,-1.8363e-05,4.8015e-05,0.12326,-8.5837e-07,1.0419e-06,3.9212e-06,0.12402,5.3459e-06,3.9863e-05,-0.00011533,0.12349,4.6402e-07,-3.4371e-07,-2.2944e-06,0.12368,-8.3536e-07,-5.6684e-06,1.7149e-05,0.12343,2.4626e-06,6.2261e-05,-0.00014002,0.12375,1.6098e-06,-6.5286e-06,2.1483e-06,0.12401,2.0548e-06,1.2012e-05,-3.7577e-05,0.12379,2.508e-06,4.3157e-05,-0.00010227,0.12442,1.1249e-06,-3.3243e-06,-1.0618e-06
