7.916207611560821533e-02,2.116400897502899170e-01
1.476845443248748779e-01,4.301433861255645752e-01
1.957690417766571045e-01,5.016913414001464844e-01
2.644534707069396973e-01,4.977512061595916748e-01
3.494955301284790039e-01,4.490031599998474121e-01
4.327374398708343506e-01,3.740772008895874023e-01
4.973654448986053467e-01,3.026255965232849121e-01
5.426682233810424805e-01,2.547357380390167236e-01
5.770093202590942383e-01,2.310267835855484009e-01
6.054449081420898438e-01,2.242418527603149414e-01
6.298564672470092773e-01,2.265931665897369385e-01
6.514229774475097656e-01,2.324011325836181641e-01
6.712992191314697266e-01,2.384075224399566650e-01
6.905400753021240234e-01,2.431399971246719360e-01
7.099323272705078125e-01,2.462318241596221924e-01
7.299102544784545898e-01,2.479245066642761230e-01
7.505655288696289062e-01,2.487432360649108887e-01
7.717272043228149414e-01,2.492961883544921875e-01
7.930592298507690430e-01,2.501554787158966064e-01
8.141597509384155273e-01,2.517897188663482666e-01
8.346403837203979492e-01,2.545218169689178467e-01
8.541786670684814453e-01,2.585192918777465820e-01
8.725464344024658203e-01,2.638011276721954346e-01
8.896133899688720703e-01,2.702701091766357422e-01
9.053382873535156250e-01,2.777526080608367920e-01
9.197472333908081055e-01,2.860453426837921143e-01
9.329090118408203125e-01,2.949623465538024902e-01
9.449141025543212891e-01,3.043626248836517334e-01
9.558588266372680664e-01,3.141718208789825439e-01
9.658315181732177734e-01,3.243887722492218018e-01
9.749097824096679688e-01,3.350751698017120361e-01
9.831575155258178711e-01,3.463447690010070801e-01
9.906295537948608398e-01,3.583419620990753174e-01
9.973700046539306641e-01,3.712277412414550781e-01
1.003416061401367188e+00,3.851620256900787354e-01
1.008800864219665527e+00,4.002904593944549561e-01
1.013551354408264160e+00,4.167399406433105469e-01
1.017690777778625488e+00,4.346093833446502686e-01
1.021234273910522461e+00,4.539719521999359131e-01
1.024188160896301270e+00,4.748791158199310303e-01
1.026549696922302246e+00,4.973587691783905029e-01
1.028303146362304688e+00,5.214231014251708984e-01
1.029421448707580566e+00,5.470739006996154785e-01
1.029867649078369141e+00,5.743067860603332520e-01
1.029594659805297852e+00,6.031199097633361816e-01
1.028552293777465820e+00,6.335144042968750000e-01
1.026690483093261719e+00,6.655011177062988281e-01
1.023959636688232422e+00,6.991062164306640625e-01
1.020316839218139648e+00,7.343640923500061035e-01
1.015722513198852539e+00,7.713258266448974609e-01
1.010138154029846191e+00,8.100539445877075195e-01
1.003527283668518066e+00,8.506124019622802734e-01
9.958530664443969727e-01,8.930511474609375000e-01
9.870669841766357422e-01,9.374366402626037598e-01
9.771190881729125977e-01,9.837743043899536133e-01
9.659466743469238281e-01,1.032068014144897461e+00
9.534738063812255859e-01,1.082277655601501465e+00
9.396109580993652344e-01,1.134317278861999512e+00
9.242558479309082031e-01,1.188045501708984375e+00
9.072899818420410156e-01,1.243270993232727051e+00
